source,layer,metric,count,mean,std
old_hmid_cos,4,top32_overlap,29173,0.155416609536215,0.19501035522977475
old_hmid_cos,4,tv,29173,0.10694779046633889,0.03287524666069896
old_hmid_cos,5,centered_cosine,29173,0.42270405629267754,0.3004449405630989
old_hmid_cos,5,js,29173,0.010254026912549914,0.007447583858554837
old_hmid_cos,5,raw_cosine,29173,0.9572266867550384,0.03283863942181402
old_hmid_cos,5,top32_overlap,29173,0.32971519041579544,0.20222670775690835
old_hmid_cos,5,tv,29173,0.10760319390240428,0.037557467499932974
old_hmid_cos,6,centered_cosine,29173,0.3583929569331829,0.24936225588638733
old_hmid_cos,6,js,29173,0.00859537372804415,0.004582596063470959
old_hmid_cos,6,raw_cosine,29173,0.9648187641938435,0.019173216991443424
old_hmid_cos,6,top32_overlap,29173,0.24994644020155624,0.1777979986349
old_hmid_cos,6,tv,29173,0.10111994797961689,0.028122134143395344
old_hmid_cos,7,centered_cosine,29173,0.5578413148305045,0.22391356203876983
old_hmid_cos,7,js,29173,0.008074864776568382,0.004301674333882485
old_hmid_cos,7,raw_cosine,29173,0.9683823326868634,0.017271746106501104
old_hmid_cos,7,top32_overlap,29173,0.30724257018475987,0.20176572189071704
old_hmid_cos,7,tv,29173,0.09780603860121292,0.027726936270198236
old_hmid_cos,8,centered_cosine,29173,0.4819650422233872,0.2669967264681008
old_hmid_cos,8,js,29173,0.0102004209242918,0.005464282925477101
old_hmid_cos,8,raw_cosine,29173,0.9605156248092194,0.021514616675268366
old_hmid_cos,8,top32_overlap,29173,0.2482850152538306,0.1921106150236239
old_hmid_cos,8,tv,29173,0.11147332719575359,0.031821714088042234
old_hmid_cos,9,centered_cosine,29173,0.5683751238535759,0.2801145445587755
old_hmid_cos,9,js,29173,0.010648810256450005,0.006351313242680952
old_hmid_cos,9,raw_cosine,29173,0.9595964860120129,0.024890585447200672
old_hmid_cos,9,top32_overlap,29173,0.29409363966681523,0.2542411864773828
old_hmid_cos,9,tv,29173,0.11421508037988658,0.036698075078149095
old_hmid_cos,10,centered_cosine,29173,0.5165887965472964,0.28111085956262155
old_hmid_cos,10,js,29173,0.010123793345343815,0.005625225634230174
old_hmid_cos,10,raw_cosine,29173,0.9611598251227409,0.021767895687812108
old_hmid_cos,10,top32_overlap,29173,0.2975396770986871,0.21152031729291498
