feature_set,ae_variant,seed,threshold_rule,threshold,auroc,real_aupr,real_precision,real_recall,real_f1,hall_aupr,hall_precision,hall_recall,hall_f1
B,top32,45,train_f1,0.5515613555908203,0.7993311390743896,0.9690934593255294,0.9099697885196375,0.9722401549386701,0.9400749063670412,0.351281744959854,0.44155844155844154,0.18579234972677597,0.26153846153846155
B,full,43,fixed_0.5,0.5,0.7815407084422525,0.9655222437242501,0.9020527859237537,0.9928986442866365,0.9452980946527351,0.3254413316798685,0.5925925925925926,0.08743169398907104,0.1523809523809524
B,full,43,train_f1,0.5960018634796143,0.7815407084422525,0.9655222437242501,0.9060083283759667,0.9832149774047773,0.9430340557275542,0.3254413316798685,0.49019607843137253,0.1366120218579235,0.21367521367521367
B,full,44,fixed_0.5,0.5,0.7728730328398015,0.9636088058593563,0.9025249559600704,0.9922530664945126,0.9452644526445264,0.3275883772442815,0.5862068965517241,0.09289617486338798,0.16037735849056603
B,full,44,train_f1,0.6072036623954773,0.7728730328398015,0.9636088058593563,0.9070875521143538,0.9832149774047773,0.9436183395291202,0.3275883772442815,0.5094339622641509,0.14754098360655737,0.2288135593220339
B,full,45,fixed_0.5,0.5,0.7834456920911429,0.9664621887838649,0.9038348082595871,0.9890251775338929,0.9445129469790382,0.3277684275212326,0.5405405405405406,0.1092896174863388,0.18181818181818182
B,full,45,train_f1,0.45113512873649597,0.7834456920911429,0.9664621887838649,0.9013505578391074,0.9909619109102646,0.9440344403444034,0.3277684275212326,0.5172413793103449,0.08196721311475409,0.14150943396226415
F,top32,43,fixed_0.5,0.5,0.870097753883168,0.9823833111111959,0.9033588685916323,0.9896707553260168,0.944547134935305,0.4154198898896787,0.5428571428571428,0.10382513661202186,0.1743119266055046
F,top32,43,train_f1,0.5124688148498535,0.870097753883168,0.9823833111111959,0.9066587395957194,0.9845061329890252,0.9439801918910554,0.4154198898896787,0.52,0.14207650273224043,0.22317596566523606
F,top32,44,fixed_0.5,0.5,0.868369157609175,0.9819132066469916,0.9008215962441315,0.9909619109102646,0.9437442360897633,0.4088787657745631,0.5,0.07650273224043716,0.13270142180094788
