model,scope,metric,layer,n_mixed_images,n_valid,mean_hall_minus_real,median_hall_minus_real,fraction_hall_gt_real
qwen2_5_vl_7b,all,scalar_error_projected,13,95,95,0.00048741850070196615,0.0004627285459213315,0.5263157894736842
qwen2_5_vl_7b,all,scalar_error_projected,14,95,95,-0.008880163565978623,-0.013266939042479886,0.37894736842105264
qwen2_5_vl_7b,all,scalar_error_projected,15,95,95,0.00272993776477251,-0.00030609643543066944,0.49473684210526314
qwen2_5_vl_7b,all,scalar_error_projected,16,95,95,-0.0001722670681561143,0.0015913282939344908,0.5052631578947369
qwen2_5_vl_7b,all,scalar_error_projected,17,95,95,-0.005678029709089798,-0.005733364531467444,0.4421052631578947
qwen2_5_vl_7b,all,scalar_error_projected,18,95,95,-0.006268522653259939,-0.001809666728720738,0.4421052631578947
qwen2_5_vl_7b,all,scalar_error_projected,19,95,95,0.009429895109908708,0.010258794225658341,0.6
qwen2_5_vl_7b,all,scalar_error_projected,20,95,95,-0.003308234331561939,-0.00521019582789406,0.43157894736842106
qwen2_5_vl_7b,all,scalar_error_projected,21,95,95,-0.00752162474037674,-0.0012323040933609475,0.49473684210526314
qwen2_5_vl_7b,all,scalar_error_projected,22,95,95,0.00040718878553114876,0.001992466741082888,0.5263157894736842
qwen2_5_vl_7b,all,scalar_error_projected,23,95,95,-0.006253707600563316,-0.004876353116076149,0.3473684210526316
qwen2_5_vl_7b,all,scalar_error_projected,24,95,95,0.006241848373939289,0.007713740558954463,0.7578947368421053
qwen2_5_vl_7b,all,scalar_error_projected,25,95,95,0.0005221780191031595,0.0009470589861032552,0.6631578947368421
qwen2_5_vl_7b,all,scalar_error_projected,26,95,95,0.0006973744007198997,0.00020995898385500755,0.6105263157894737
qwen2_5_vl_7b,all,scalar_error_projected,27,95,95,0.005343643226816837,0.0018239035676523851,0.631578947368421
qwen2_5_vl_7b,all,scalar_error_projected,28,95,95,0.0005856408510631733,0.0005610549117486263,0.5578947368421052
